test,time_s,phase,rpm,throttle_pct,altitude_m,cht_c,egt_c,oil_temperature_c,fault_type,thermal_condition
Healthy,106.09999999999825,CLIMB,5310.0,87.92666666666679,1666.2499999999343,80.30000000000001,94.0,72.7,NORMAL,NORMAL
Healthy,106.19999999999824,CLIMB,5304.0,87.92000000000012,1669.999999999934,79.0,92.2,74.10000000000001,NORMAL,NORMAL
Healthy,106.29999999999824,CLIMB,5311.0,87.91333333333345,1673.7499999999338,79.30000000000001,91.7,74.10000000000001,NORMAL,NORMAL
Healthy,106.39999999999823,CLIMB,5314.0,87.90666666666678,1677.4999999999336,79.2,92.4,73.8,NORMAL,NORMAL
Healthy,106.49999999999822,CLIMB,5311.0,87.90000000000012,1681.2499999999334,79.60000000000001,92.2,73.7,NORMAL,NORMAL
Healthy,106.59999999999822,CLIMB,5308.0,87.89333333333346,1684.9999999999332,80.2,91.60000000000001,73.7,NORMAL,NORMAL
Healthy,106.69999999999821,CLIMB,5307.0,87.88666666666678,1688.749999999933,79.5,92.5,74.0,NORMAL,NORMAL
Healthy,106.7999999999982,CLIMB,5305.0,87.88000000000012,1692.499999999933,79.2,92.5,73.60000000000001,NORMAL,NORMAL
Healthy,106.8999999999982,CLIMB,5309.0,87.87333333333345,1696.2499999999325,78.60000000000001,93.5,73.60000000000001,NORMAL,NORMAL
Healthy,106.9999999999982,CLIMB,5314.0,87.86666666666679,1699.9999999999322,79.4,91.30000000000001,72.7,NORMAL,NORMAL
Healthy,107.09999999999819,CLIMB,5299.0,87.86000000000013,1703.749999999932,79.30000000000001,91.0,73.2,NORMAL,NORMAL
Healthy,107.19999999999818,CLIMB,5312.0,87.85333333333345,1707.499999999932,79.2,91.80000000000001,72.60000000000001,NORMAL,NORMAL
Healthy,107.29999999999818,CLIMB,5308.0,87.84666666666679,1711.2499999999318,78.30000000000001,91.10000000000001,73.9,NORMAL,NORMAL
Healthy,107.39999999999817,CLIMB,5310.0,87.84000000000012,1714.9999999999313,79.7,91.80000000000001,74.7,NORMAL,NORMAL
Healthy,107.49999999999817,CLIMB,5305.0,87.83333333333346,1718.7499999999313,78.80000000000001,93.4,73.3,NORMAL,NORMAL
Healthy,107.59999999999816,CLIMB,5313.0,87.8266666666668,1722.499999999931,80.2,92.80000000000001,73.60000000000001,NORMAL,NORMAL
Healthy,107.69999999999816,CLIMB,5311.0,87.82000000000012,1726.2499999999309,80.2,94.2,74.4,NORMAL,NORMAL
Healthy,107.79999999999815,CLIMB,5307.0,87.81333333333346,1729.9999999999307,79.10000000000001,93.30000000000001,74.8,NORMAL,NORMAL
Healthy,107.89999999999814,CLIMB,5310.0,87.80666666666679,1733.7499999999304,79.30000000000001,92.4,72.60000000000001,NORMAL,NORMAL
Healthy,107.99999999999814,CLIMB,5304.0,87.80000000000013,1737.4999999999302,80.80000000000001,91.9,74.3,NORMAL,NORMAL
Healthy,108.09999999999813,CLIMB,5309.0,87.79333333333346,1741.24999999993,80.0,91.9,74.0,NORMAL,NORMAL
Healthy,108.19999999999813,CLIMB,5298.0,87.78666666666679,1744.9999999999297,77.9,91.60000000000001,73.4,NORMAL,NORMAL
Healthy,108.29999999999812,CLIMB,5315.0,87.78000000000013,1748.7499999999297,78.60000000000001,91.4,73.60000000000001,NORMAL,NORMAL
Healthy,108.39999999999812,CLIMB,5304.0,87.77333333333345,1752.4999999999293,78.9,91.0,74.0,NORMAL,NORMAL
Healthy,108.49999999999811,CLIMB,5304.0,87.7666666666668,1756.249999999929,78.9,92.80000000000001,73.0,NORMAL,NORMAL
Healthy,108.5999999999981,CLIMB,5310.0,87.76000000000013,1759.9999999999288,78.5,93.9,73.5,NORMAL,NORMAL
Healthy,108.6999999999981,CLIMB,5311.0,87.75333333333346,1763.7499999999288,79.0,90.0,73.60000000000001,NORMAL,NORMAL
Healthy,108.7999999999981,CLIMB,5309.0,87.7466666666668,1767.4999999999286,79.0,91.5,73.7,NORMAL,NORMAL
Healthy,108.89999999999809,CLIMB,5308.0,87.74000000000012,1771.2499999999281,79.7,91.4,73.4,NORMAL,NORMAL
Healthy,108.99999999999808,CLIMB,5302.0,87.73333333333346,1774.999999999928,79.0,91.4,73.3,NORMAL,NORMAL
Healthy,109.09999999999808,CLIMB,5302.0,87.7266666666668,1778.749999999928,77.9,91.0,73.7,NORMAL,NORMAL
Healthy,109.19999999999807,CLIMB,5306.0,87.72000000000013,1782.4999999999277,79.2,93.80000000000001,73.5,NORMAL,NORMAL
Healthy,109.29999999999806,CLIMB,5306.0,87.71333333333347,1786.2499999999275,79.9,91.0,73.60000000000001,NORMAL,NORMAL
Healthy,109.39999999999806,CLIMB,5302.0,87.70666666666679,1789.999999999927,79.10000000000001,91.2,73.8,NORMAL,NORMAL
Healthy,109.49999999999805,CLIMB,5303.0,87.70000000000013,1793.749999999927,79.2,90.2,74.10000000000001,NORMAL,NORMAL
Healthy,109.59999999999805,CLIMB,5290.0,87.69333333333347,1797.4999999999268,78.30000000000001,93.2,73.2,NORMAL,NORMAL
Healthy,109.69999999999804,CLIMB,5308.0,87.6866666666668,1801.2499999999266,78.4,93.2,74.0,NORMAL,NORMAL
Healthy,109.79999999999804,CLIMB,5317.0,87.68000000000013,1804.9999999999266,78.80000000000001,92.9,74.7,NORMAL,NORMAL
Healthy,109.89999999999803,CLIMB,5307.0,87.67333333333346,1808.749999999926,79.0,92.5,74.60000000000001,NORMAL,NORMAL
Healthy,109.99999999999802,CLIMB,5320.0,87.6666666666668,1812.4999999999259,79.5,90.5,73.60000000000001,NORMAL,NORMAL
Healthy,110.09999999999802,CLIMB,5300.0,87.66000000000014,1816.2499999999256,78.60000000000001,92.10000000000001,74.10000000000001,NORMAL,NORMAL
Healthy,110.19999999999801,CLIMB,5296.0,87.65333333333346,1819.9999999999256,77.5,91.4,73.4,NORMAL,NORMAL
Healthy,110.29999999999801,CLIMB,5300.0,87.6466666666668,1823.7499999999254,78.0,91.0,74.4,NORMAL,NORMAL
Healthy,110.399999999998,CLIMB,5304.0,87.64000000000013,1827.499999999925,78.2,91.2,73.9,NORMAL,NORMAL
Healthy,110.499999999998,CLIMB,5296.0,87.63333333333347,1831.2499999999247,77.9,92.4,74.10000000000001,NORMAL,NORMAL
Healthy,110.59999999999799,CLIMB,5298.0,87.62666666666681,1834.9999999999247,77.7,90.9,74.60000000000001,NORMAL,NORMAL
Healthy,110.69999999999798,CLIMB,5303.0,87.62000000000013,1838.7499999999245,79.9,90.5,74.4,NORMAL,NORMAL
Healthy,110.79999999999798,CLIMB,5303.0,87.61333333333347,1842.4999999999243,79.10000000000001,90.7,74.60000000000001,NORMAL,NORMAL
Healthy,110.89999999999797,CLIMB,5297.0,87.6066666666668,1846.2499999999238,78.0,91.4,74.4,NORMAL,NORMAL
Healthy,110.99999999999797,CLIMB,5302.0,87.60000000000014,1849.9999999999238,78.7,91.0,73.7,NORMAL,NORMAL
Healthy,111.09999999999796,CLIMB,5303.0,87.59333333333348,1853.7499999999236,78.5,89.9,74.8,NORMAL,NORMAL
Healthy,111.19999999999796,CLIMB,5300.0,87.5866666666668,1857.4999999999234,77.80000000000001,91.5,73.3,NORMAL,NORMAL
Healthy,111.29999999999795,CLIMB,5294.0,87.58000000000014,1861.2499999999234,78.30000000000001,91.60000000000001,74.10000000000001,NORMAL,NORMAL
Healthy,111.39999999999795,CLIMB,5301.0,87.57333333333347,1864.999999999923,78.2,91.30000000000001,73.9,NORMAL,NORMAL
Healthy,111.49999999999794,CLIMB,5303.0,87.5666666666668,1868.7499999999227,78.10000000000001,90.2,73.7,NORMAL,NORMAL
Healthy,111.59999999999793,CLIMB,5302.0,87.56000000000014,1872.4999999999225,77.60000000000001,90.2,74.0,NORMAL,NORMAL
Healthy,111.69999999999793,CLIMB,5298.0,87.55333333333347,1876.2499999999225,77.5,89.80000000000001,75.2,NORMAL,NORMAL
Healthy,111.79999999999792,CLIMB,5297.0,87.54666666666681,1879.9999999999222,78.5,90.5,74.3,NORMAL,NORMAL
Healthy,111.89999999999792,CLIMB,5306.0,87.54000000000013,1883.7499999999218,78.30000000000001,90.10000000000001,72.7,NORMAL,NORMAL
Healthy,111.99999999999791,CLIMB,5303.0,87.53333333333347,1887.4999999999216,78.0,90.5,73.60000000000001,NORMAL,NORMAL
Healthy,112.0999999999979,CLIMB,5303.0,87.52666666666681,1891.2499999999216,78.10000000000001,90.0,74.2,NORMAL,NORMAL
Healthy,112.1999999999979,CLIMB,5306.0,87.52000000000014,1894.9999999999213,78.5,87.80000000000001,74.60000000000001,NORMAL,NORMAL
Healthy,112.2999999999979,CLIMB,5295.0,87.51333333333348,1898.749999999921,77.80000000000001,91.10000000000001,74.9,NORMAL,NORMAL
Healthy,112.39999999999789,CLIMB,5298.0,87.5066666666668,1902.4999999999206,78.5,91.7,73.7,NORMAL,NORMAL
Healthy,112.49999999999788,CLIMB,5292.0,87.50000000000014,1906.2499999999206,78.10000000000001,90.0,74.5,NORMAL,NORMAL
Healthy,112.59999999999788,CLIMB,5293.0,87.49333333333348,1909.9999999999204,77.10000000000001,89.4,75.0,NORMAL,NORMAL
Healthy,112.69999999999787,CLIMB,5290.0,87.4866666666668,1913.7499999999202,78.4,90.9,74.8,NORMAL,NORMAL
Healthy,112.79999999999787,CLIMB,5295.0,87.48000000000015,1917.49999999992,78.60000000000001,90.9,74.5,NORMAL,NORMAL
Healthy,112.89999999999786,CLIMB,5298.0,87.47333333333347,1921.2499999999197,77.7,91.0,73.60000000000001,NORMAL,NORMAL
Healthy,112.99999999999785,CLIMB,5302.0,87.46666666666681,1924.9999999999195,77.80000000000001,89.9,75.3,NORMAL,NORMAL
Healthy,113.09999999999785,CLIMB,5301.0,87.46000000000015,1928.7499999999193,77.5,89.9,75.3,NORMAL,NORMAL
Healthy,113.19999999999784,CLIMB,5292.0,87.45333333333348,1932.4999999999193,77.7,91.4,74.10000000000001,NORMAL,NORMAL
Healthy,113.29999999999784,CLIMB,5289.0,87.44666666666681,1936.249999999919,78.4,90.10000000000001,74.0,NORMAL,NORMAL
Healthy,113.39999999999783,CLIMB,5294.0,87.44000000000014,1939.9999999999186,78.7,91.2,74.7,NORMAL,NORMAL
Healthy,113.49999999999783,CLIMB,5289.0,87.43333333333348,1943.7499999999184,78.30000000000001,89.10000000000001,74.10000000000001,NORMAL,NORMAL
Healthy,113.59999999999782,CLIMB,5295.0,87.42666666666682,1947.4999999999184,76.9,88.2,73.7,NORMAL,NORMAL
Healthy,113.69999999999781,CLIMB,5304.0,87.42000000000014,1951.2499999999181,76.60000000000001,89.80000000000001,73.9,NORMAL,NORMAL
Healthy,113.79999999999781,CLIMB,5299.0,87.41333333333348,1954.999999999918,78.0,89.4,72.9,NORMAL,NORMAL
Healthy,113.8999999999978,CLIMB,5294.0,87.40666666666681,1958.7499999999175,77.9,89.4,74.60000000000001,NORMAL,NORMAL
Healthy,113.9999999999978,CLIMB,5295.0,87.40000000000015,1962.4999999999175,77.9,90.0,74.4,NORMAL,NORMAL
Healthy,114.09999999999779,CLIMB,5292.0,87.39333333333349,1966.2499999999172,75.9,89.0,74.2,NORMAL,NORMAL
Healthy,114.19999999999779,CLIMB,5286.0,87.38666666666681,1969.999999999917,77.2,90.9,75.10000000000001,NORMAL,NORMAL
Healthy,114.29999999999778,CLIMB,5296.0,87.38000000000015,1973.7499999999168,77.7,91.4,75.60000000000001,NORMAL,NORMAL
Healthy,114.39999999999777,CLIMB,5301.0,87.37333333333348,1977.4999999999166,77.80000000000001,93.30000000000001,73.7,NORMAL,NORMAL
Healthy,114.49999999999777,CLIMB,5292.0,87.36666666666682,1981.2499999999163,77.0,91.10000000000001,74.7,NORMAL,NORMAL
Healthy,114.59999999999776,CLIMB,5297.0,87.36000000000016,1984.999999999916,76.9,88.5,73.7,NORMAL,NORMAL
Healthy,114.69999999999776,CLIMB,5301.0,87.35333333333348,1988.7499999999159,77.80000000000001,87.80000000000001,75.4,NORMAL,NORMAL
Healthy,114.79999999999775,CLIMB,5295.0,87.34666666666682,1992.4999999999159,76.5,89.2,73.9,NORMAL,NORMAL
Healthy,114.89999999999775,CLIMB,5296.0,87.34000000000015,1996.2499999999154,77.30000000000001,88.0,74.7,NORMAL,NORMAL
Healthy,114.99999999999774,CLIMB,5289.0,87.33333333333348,1999.9999999999152,76.60000000000001,89.0,75.5,NORMAL,NORMAL
Healthy,115.09999999999773,CLIMB,5293.0,87.32666666666682,2003.749999999915,77.30000000000001,90.4,74.60000000000001,NORMAL,NORMAL
Healthy,115.19999999999773,CLIMB,5293.0,87.32000000000015,2007.499999999915,77.5,89.0,74.0,NORMAL,NORMAL
Healthy,115.29999999999772,CLIMB,5286.0,87.31333333333349,2011.2499999999147,78.0,88.9,75.0,NORMAL,NORMAL
Healthy,115.39999999999772,CLIMB,5293.0,87.30666666666681,2014.9999999999143,76.80000000000001,89.0,73.9,NORMAL,NORMAL
Healthy,115.49999999999771,CLIMB,5294.0,87.30000000000015,2018.7499999999143,76.4,88.60000000000001,73.4,NORMAL,NORMAL
Healthy,115.5999999999977,CLIMB,5296.0,87.29333333333349,2022.499999999914,77.10000000000001,88.10000000000001,75.10000000000001,NORMAL,NORMAL
Healthy,115.6999999999977,CLIMB,5290.0,87.28666666666682,2026.2499999999138,76.10000000000001,90.5,74.4,NORMAL,NORMAL
Healthy,115.7999999999977,CLIMB,5299.0,87.28000000000016,2029.9999999999136,76.9,90.0,74.5,NORMAL,NORMAL
Healthy,115.89999999999769,CLIMB,5287.0,87.27333333333348,2033.7499999999134,77.2,89.9,74.4,NORMAL,NORMAL
Healthy,115.99999999999768,CLIMB,5287.0,87.26666666666682,2037.4999999999131,77.10000000000001,89.80000000000001,74.5,NORMAL,NORMAL
Healthy,116.09999999999768,CLIMB,5297.0,87.26000000000016,2041.249999999913,76.9,88.60000000000001,74.4,NORMAL,NORMAL
Healthy,116.19999999999767,CLIMB,5289.0,87.25333333333349,2044.9999999999127,77.10000000000001,89.10000000000001,74.60000000000001,NORMAL,NORMAL
Healthy,116.29999999999767,CLIMB,5286.0,87.24666666666683,2048.7499999999127,76.7,88.2,74.8,NORMAL,NORMAL
Healthy,116.39999999999766,CLIMB,5285.0,87.24000000000015,2052.4999999999122,76.2,89.5,74.8,NORMAL,NORMAL
Healthy,116.49999999999766,CLIMB,5286.0,87.23333333333349,2056.249999999912,76.7,89.2,74.2,NORMAL,NORMAL
Healthy,116.59999999999765,CLIMB,5284.0,87.22666666666683,2059.999999999912,77.0,91.30000000000001,74.7,NORMAL,NORMAL
Healthy,116.69999999999764,CLIMB,5283.0,87.22000000000016,2063.749999999912,77.10000000000001,89.2,74.60000000000001,NORMAL,NORMAL
Healthy,116.79999999999764,CLIMB,5291.0,87.2133333333335,2067.499999999912,76.60000000000001,87.2,75.10000000000001,NORMAL,NORMAL
Healthy,116.89999999999763,CLIMB,5291.0,87.20666666666682,2071.249999999911,76.4,88.9,74.0,NORMAL,NORMAL
Healthy,116.99999999999763,CLIMB,5282.0,87.20000000000016,2074.999999999911,76.9,86.80000000000001,74.4,NORMAL,NORMAL
Healthy,117.09999999999762,CLIMB,5288.0,87.1933333333335,2078.749999999911,76.4,88.10000000000001,74.9,NORMAL,NORMAL
Healthy,117.19999999999762,CLIMB,5280.0,87.18666666666682,2082.499999999911,76.3,89.4,74.5,NORMAL,NORMAL
Healthy,117.29999999999761,CLIMB,5292.0,87.18000000000016,2086.2499999999104,77.7,90.9,75.2,NORMAL,NORMAL
Healthy,117.3999999999976,CLIMB,5282.0,87.17333333333349,2089.99999999991,76.2,90.2,75.10000000000001,NORMAL,NORMAL
Healthy,117.4999999999976,CLIMB,5287.0,87.16666666666683,2093.74999999991,76.7,89.0,74.9,NORMAL,NORMAL
Healthy,117.59999999999759,CLIMB,5296.0,87.16000000000017,2097.49999999991,77.7,90.30000000000001,75.2,NORMAL,NORMAL
Healthy,117.69999999999759,CLIMB,5284.0,87.15333333333349,2101.2499999999095,76.9,89.5,74.60000000000001,NORMAL,NORMAL
Healthy,117.79999999999758,CLIMB,5289.0,87.14666666666683,2104.9999999999095,76.60000000000001,88.80000000000001,75.3,NORMAL,NORMAL
Healthy,117.89999999999758,CLIMB,5278.0,87.14000000000016,2108.749999999909,76.80000000000001,88.9,75.2,NORMAL,NORMAL
Healthy,117.99999999999757,CLIMB,5290.0,87.1333333333335,2112.499999999909,76.2,90.0,75.60000000000001,NORMAL,NORMAL
Healthy,118.09999999999756,CLIMB,5291.0,87.12666666666684,2116.2499999999086,75.8,86.60000000000001,74.0,NORMAL,NORMAL
Healthy,118.19999999999756,CLIMB,5282.0,87.12000000000016,2119.9999999999086,76.2,86.9,74.4,NORMAL,NORMAL
Healthy,118.29999999999755,CLIMB,5282.0,87.1133333333335,2123.749999999908,76.0,88.80000000000001,74.8,NORMAL,NORMAL
Healthy,118.39999999999755,CLIMB,5284.0,87.10666666666683,2127.499999999908,76.7,88.60000000000001,74.8,NORMAL,NORMAL
Healthy,118.49999999999754,CLIMB,5283.0,87.10000000000016,2131.2499999999077,77.30000000000001,88.2,74.3,NORMAL,NORMAL
Healthy,118.59999999999754,CLIMB,5288.0,87.0933333333335,2134.9999999999077,76.5,87.7,76.10000000000001,NORMAL,NORMAL
Healthy,118.69999999999753,CLIMB,5282.0,87.08666666666683,2138.7499999999072,76.7,87.30000000000001,73.9,NORMAL,NORMAL
Healthy,118.79999999999752,CLIMB,5284.0,87.08000000000017,2142.4999999999072,75.60000000000001,88.2,75.10000000000001,NORMAL,NORMAL
Healthy,118.89999999999752,CLIMB,5286.0,87.0733333333335,2146.249999999907,76.3,87.0,75.10000000000001,NORMAL,NORMAL
Healthy,118.99999999999751,CLIMB,5279.0,87.06666666666683,2149.999999999907,75.9,87.7,74.7,NORMAL,NORMAL
Healthy,119.09999999999751,CLIMB,5279.0,87.06000000000017,2153.7499999999063,75.7,89.60000000000001,74.2,NORMAL,NORMAL
Healthy,119.1999999999975,CLIMB,5287.0,87.0533333333335,2157.4999999999063,75.60000000000001,88.7,75.2,NORMAL,NORMAL
Healthy,119.2999999999975,CLIMB,5290.0,87.04666666666684,2161.2499999999063,76.0,88.0,76.10000000000001,NORMAL,NORMAL
Healthy,119.39999999999749,CLIMB,5287.0,87.04000000000016,2164.999999999906,75.60000000000001,88.60000000000001,76.2,NORMAL,NORMAL
Healthy,119.49999999999748,CLIMB,5292.0,87.0333333333335,2168.7499999999054,76.5,88.10000000000001,75.4,NORMAL,NORMAL
Healthy,119.59999999999748,CLIMB,5285.0,87.02666666666684,2172.4999999999054,75.2,89.60000000000001,75.10000000000001,NORMAL,NORMAL
Healthy,119.69999999999747,CLIMB,5292.0,87.02000000000017,2176.2499999999054,75.5,87.60000000000001,74.9,NORMAL,NORMAL
Healthy,119.79999999999747,CLIMB,5284.0,87.0133333333335,2179.9999999999054,76.0,89.10000000000001,75.60000000000001,NORMAL,NORMAL
Healthy,119.89999999999746,CLIMB,5289.0,87.00666666666683,2183.7499999999045,76.10000000000001,87.9,76.10000000000001,NORMAL,NORMAL
Cooling Degradation,0.0,GROUND,2929.0,0.0,0.0,51.2,50.6,49.1,NORMAL,NORMAL
Cooling Degradation,0.1,GROUND,2858.0,0.0,0.0,50.800000000000004,49.900000000000006,50.2,NORMAL,NORMAL
Cooling Degradation,0.2,GROUND,2803.0,0.0,0.0,51.5,48.1,49.6,NORMAL,NORMAL
Cooling Degradation,0.30000000000000004,GROUND,2740.0,0.0,0.0,50.6,48.7,50.0,NORMAL,NORMAL
Cooling Degradation,0.4,GROUND,2679.0,0.0,0.0,50.2,48.900000000000006,50.2,NORMAL,NORMAL
Cooling Degradation,0.5,GROUND,2622.0,0.0,0.0,50.300000000000004,48.400000000000006,50.6,NORMAL,NORMAL
Cooling Degradation,0.6,GROUND,2560.0,0.0,0.0,49.900000000000006,46.400000000000006,49.300000000000004,NORMAL,NORMAL
Cooling Degradation,0.7,GROUND,2516.0,0.0,0.0,51.300000000000004,45.400000000000006,50.1,NORMAL,NORMAL
Cooling Degradation,0.7999999999999999,GROUND,2472.0,0.0,0.0,49.800000000000004,46.7,49.300000000000004,NORMAL,NORMAL
Cooling Degradation,0.8999999999999999,GROUND,2418.0,0.0,0.0,49.900000000000006,47.900000000000006,49.800000000000004,NORMAL,NORMAL
Cooling Degradation,0.9999999999999999,GROUND,2370.0,0.0,0.0,50.6,45.300000000000004,50.1,NORMAL,NORMAL
Cooling Degradation,1.0999999999999999,GROUND,2333.0,0.0,0.0,49.7,45.6,50.0,NORMAL,NORMAL
Cooling Degradation,1.2,GROUND,2278.0,0.0,0.0,50.6,45.800000000000004,51.1,NORMAL,NORMAL
Cooling Degradation,1.3,GROUND,2238.0,0.0,0.0,51.0,42.800000000000004,49.400000000000006,NORMAL,NORMAL
Cooling Degradation,1.4000000000000001,GROUND,2202.0,0.0,0.0,50.0,44.2,49.300000000000004,NORMAL,NORMAL
Cooling Degradation,1.5000000000000002,GROUND,2158.0,0.0,0.0,49.400000000000006,43.5,51.0,NORMAL,NORMAL
Cooling Degradation,1.6000000000000003,GROUND,2116.0,0.0,0.0,49.6,41.7,50.1,NORMAL,NORMAL
Cooling Degradation,1.7000000000000004,GROUND,2082.0,0.0,0.0,49.0,43.900000000000006,49.900000000000006,NORMAL,NORMAL
Cooling Degradation,1.8000000000000005,GROUND,2043.0,0.0,0.0,49.300000000000004,43.6,49.300000000000004,NORMAL,NORMAL
Cooling Degradation,1.9000000000000006,GROUND,2007.0,0.0,0.0,49.800000000000004,42.800000000000004,49.6,NORMAL,NORMAL
Cooling Degradation,2.0000000000000004,GROUND,1964.0,0.0,0.0,50.1,42.900000000000006,49.2,NORMAL,NORMAL
Cooling Degradation,2.1000000000000005,GROUND,1938.0,0.0,0.0,50.2,44.300000000000004,49.0,NORMAL,NORMAL
Cooling Degradation,2.2000000000000006,GROUND,1906.0,0.0,0.0,49.300000000000004,41.7,50.1,NORMAL,NORMAL
Cooling Degradation,2.3000000000000007,GROUND,1868.0,0.0,0.0,49.800000000000004,41.800000000000004,49.6,NORMAL,NORMAL
Cooling Degradation,2.400000000000001,GROUND,1841.0,0.0,0.0,49.1,42.1,49.5,NORMAL,NORMAL
Cooling Degradation,2.500000000000001,GROUND,1803.0,0.0,0.0,49.2,40.5,49.900000000000006,NORMAL,NORMAL
Cooling Degradation,2.600000000000001,GROUND,1777.0,0.0,0.0,49.5,40.7,50.800000000000004,NORMAL,NORMAL
Cooling Degradation,2.700000000000001,GROUND,1754.0,0.0,0.0,48.5,38.300000000000004,50.400000000000006,NORMAL,NORMAL
Cooling Degradation,2.800000000000001,GROUND,1724.0,0.0,0.0,49.7,39.900000000000006,49.5,NORMAL,NORMAL
Cooling Degradation,2.9000000000000012,GROUND,1687.0,0.0,0.0,48.900000000000006,39.5,49.1,NORMAL,NORMAL
Cooling Degradation,3.0000000000000013,GROUND,1669.0,0.0,0.0,49.300000000000004,40.900000000000006,49.5,NORMAL,NORMAL
Cooling Degradation,3.1000000000000014,GROUND,1645.0,0.0,0.0,49.1,41.900000000000006,49.2,NORMAL,NORMAL
Cooling Degradation,3.2000000000000015,GROUND,1615.0,0.0,0.0,50.400000000000006,37.800000000000004,49.900000000000006,NORMAL,NORMAL
Cooling Degradation,3.3000000000000016,GROUND,1586.0,0.0,0.0,48.2,40.6,49.1,NORMAL,NORMAL
Cooling Degradation,3.4000000000000017,GROUND,1566.0,0.0,0.0,48.2,37.0,50.0,NORMAL,NORMAL
Cooling Degradation,3.5000000000000018,GROUND,1540.0,0.0,0.0,48.900000000000006,37.9,50.1,NORMAL,NORMAL
Cooling Degradation,3.600000000000002,GROUND,1515.0,0.0,0.0,49.5,38.6,49.7,NORMAL,NORMAL
Cooling Degradation,3.700000000000002,GROUND,1495.0,0.0,0.0,48.0,39.0,49.6,NORMAL,NORMAL
Cooling Degradation,3.800000000000002,GROUND,1472.0,0.0,0.0,49.0,39.400000000000006,49.7,NORMAL,NORMAL
Cooling Degradation,3.900000000000002,GROUND,1451.0,0.0,0.0,48.6,38.0,49.300000000000004,NORMAL,NORMAL
Cooling Degradation,4.000000000000002,GROUND,1420.0,0.0,0.0,49.7,39.300000000000004,50.2,NORMAL,NORMAL
Cooling Degradation,4.100000000000001,GROUND,1397.0,0.0,0.0,47.800000000000004,37.5,49.5,NORMAL,NORMAL
Cooling Degradation,4.200000000000001,GROUND,1382.0,0.0,0.0,48.0,40.300000000000004,50.1,NORMAL,NORMAL
Cooling Degradation,4.300000000000001,GROUND,1347.0,0.0,0.0,48.6,38.0,49.0,NORMAL,NORMAL
Cooling Degradation,4.4,GROUND,1334.0,0.0,0.0,48.0,37.2,49.1,NORMAL,NORMAL
Cooling Degradation,4.5,GROUND,1316.0,0.0,0.0,48.800000000000004,38.2,50.300000000000004,NORMAL,NORMAL
Cooling Degradation,4.6,GROUND,1296.0,0.0,0.0,49.400000000000006,37.800000000000004,48.7,NORMAL,NORMAL
